"Date"," General government debt, % of GDP: net JPY","General government debt, % of GDP: net GBP","General government balance, % of GDP: overall JPY"," General government balance, % of GDP: overall GBP","Main producer price index: %oya, 3mma GBP","Main producer price index: %oya, 3mma Japan"," Merchandise trade balance ratio change (sa): 3M/3M Japan"," Merchandise trade balance ratio change (sa): 3M/3M GBP"," Generic government bond returns: 5-year maturity Japan","Generic government bond returns: 5-year maturity GBP"
16-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.03493,-0.00104
19-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,-0.01199,-0.23804
20-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.00103,-0.2671
21-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,-0.01984,-0.01839
23-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.00215,-0.00749
26-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.01568,-0.01471
27-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.00427,-0.06666
28-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.00322,0.37425
29-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.04859,-0.03601
30-Nov-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.01193,-0.03247
03-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,-0.00329,-0.20136
04-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,-0.00014,0.12095
05-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.04046,0.18433
06-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,0.06562,0.1824
07-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26903,0.29893,-0.02162,-0.00591
10-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.44634,-0.26567,0.29893,0.0238,-0.12743
11-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.14828,-0.26567,0.29893,-0.02031,-0.08657
12-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.14828,-0.26567,0.29893,0.00643,-0.06877
13-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.14828,-0.26567,0.29893,-0.07087,-0.13794
14-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.14828,-0.26567,0.29893,0.00308,-0.10057
17-Dec-12,135.425,83.701,-10.034,-8.246,1.66873,-1.14828,-0.26567,0.29893,-0.03195,-0.08544
18-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,-0.0615,-0.28768
19-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,0.00242,-0.08657
20-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,0.04424,0.04236
21-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,0.01987,0.23351
24-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,0.00236,0.01552
26-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,-0.05568,0.00849
27-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,0.00522,0.33381
28-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,-0.03388,-0.0816
31-Dec-12,135.425,83.701,-10.034,-8.246,1.46963,-1.14828,-0.26567,0.29893,0.00271,0.01447
02-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,0.00271,-0.62101
03-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,0.00271,-0.31647
04-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,-0.08621,-0.25134
07-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,0.02359,0.18502
08-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,-0.01263,0.29327
09-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,0.02149,0.04901
10-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,0.03177,-0.20791
11-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,0.11557,0.02512
14-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-1.14828,-0.26567,0.29893,0.00282,0.21635
15-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-0.88131,-0.26567,0.29893,0.08379,0.08487
16-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-0.88131,-0.26567,0.29893,0.01125,0.097
17-Jan-13,144.731,88.228,-9.052,-7.277,1.46963,-0.88131,-0.26567,0.29893,0.02151,-0.1474
18-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,0.29893,0.00013,0.08883
22-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,0.29893,0.02346,0.07969
23-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,0.29893,-0.04876,0.19533
24-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,0.29893,-0.00014,-0.11509
25-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,0.06196,-0.14525
28-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,0.0023,-0.16072
29-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,-0.10277,0.1109
30-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,0.00899,-0.12958
31-Jan-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,0.07339,0.13236
01-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,0.00389,0.10565
04-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,-0.1583,0.05814
05-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,0.04779,-0.08563
06-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.33315,0.0617,0.10177
07-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.17183,0.0532,-0.03869
08-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.17183,0.00694,0.05175
11-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.88131,-0.26567,-0.17183,0.00273,0.00452
12-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.64439,-0.26567,-0.17183,0.01744,-0.03681
13-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.64439,-0.26567,-0.17183,0.01988,-0.3187
14-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.64439,-0.26609,-0.17183,-0.09019,0.17639
15-Feb-13,144.731,88.228,-9.052,-7.277,1.20819,-0.64439,-0.26609,-0.17183,0.05276,-0.04463
19-Feb-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.26609,-0.17183,0.04038,0.08928
20-Feb-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.00396,0.08036
21-Feb-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,-0.00468,0.39208
22-Feb-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.00411,-0.01906
25-Feb-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.05119,0.05925
26-Feb-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.03971,0.39947
27-Feb-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.02911,0.03267
28-Feb-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,-0.00572,-0.03101
01-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.00363,0.32325
04-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.12309,-0.08128
05-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,-0.08823,-0.1786
06-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.00351,0.13489
07-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31686,-0.17183,0.03144,-0.20898
08-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.64439,-0.31519,-0.17183,0.02565,-0.073
11-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.33917,-0.31519,-0.17183,0.00203,0.19522
12-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.33917,-0.31519,-0.17183,-0.023,0.216
13-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.33917,-0.31519,-0.17183,0.00316,-0.02233
14-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.33917,-0.31519,-0.17183,-0.01208,0.0021
15-Mar-13,144.731,88.228,-9.052,-7.277,0.97838,-0.33917,-0.31519,-0.17183,0.00453,0.11895
18-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.06053,0.19623
19-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,-0.01257,0.2247
20-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.00196,0.00212
21-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.01755,-0.06318
22-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.02548,0.02993
25-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,-0.00961,0.11492
26-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.02045,0.09846
27-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.02383,0.16414
28-Mar-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,-0.02716,-0.1289
01-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.00196,0.0079
02-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,-0.04021,-0.02173
03-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.02456,0.09097
04-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.07352,0.06378
05-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,-0.41679,0.30092
08-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.0368,-0.23556
09-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.33917,-0.31519,-0.17183,0.00682,-0.10877
10-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.30423,-0.31519,-0.17183,-0.3207,-0.1871
11-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.30423,-0.31519,-0.17183,0.30621,0.01732
12-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.30423,-0.31519,-0.17183,-0.32188,0.18549
15-Apr-13,144.731,88.228,-9.052,-7.277,1.26862,-0.30423,-0.31519,-0.17183,-0.08973,0.05754
16-Apr-13,143.416,86.112,-9.806,-6.988,1.26862,-0.30423,-0.31519,-0.17183,0.1063,-0.08153
17-Apr-13,143.416,86.112,-9.806,-6.988,1.26862,-0.30423,-0.31519,-0.17183,0.00367,0.16632
18-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,-0.17183,0.13329,0.02874
19-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,-0.17183,0.00361,-0.05271
22-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,-0.17183,0.00182,0.07563
23-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,-0.17183,0.05604,-0.16724
24-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,-0.17183,-0.02173,0.04588
25-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,-0.00725,-0.1369
26-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,0.00364,0.12697
29-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,0.00254,0.12171
30-Apr-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,-0.05879,-0.06205
01-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,0.08809,0.00754
02-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,0.11531,0.23476
03-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,0.00217,-0.48943
06-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,0.00217,0.00781
07-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,-0.0925,-0.27114
08-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,0.01406,0.10416
09-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.73406,-0.0001,-0.05817
10-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.30423,-0.31519,0.26113,-0.34395,-0.35009
13-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.16862,-0.31519,0.26113,-0.27153,0.04906
14-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.16862,-0.31519,0.26113,-0.35245,-0.06031
15-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.16862,-0.31519,0.26113,-0.11103,-0.12327
16-May-13,143.416,86.112,-9.806,-6.988,1.32809,-0.16862,-0.20074,0.26113,0.15782,0.23804
17-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.20074,0.26113,0.00576,-0.06238
20-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.20074,0.26113,-0.00259,-0.07893
21-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.20074,0.26113,-0.06063,-0.03654
22-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,0.00611,0.16345
23-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,0.30013,-0.07338
24-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,-0.06191,0.00238
28-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,-0.24451,-0.2281
29-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,-0.12276,-0.18434
30-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,0.18998,0.13126
31-May-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,0.00615,-0.147
03-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,0.51425,0.00658
04-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,-0.14282,-0.17411
05-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,0.1891,0.11912
06-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.26113,-0.01392,-0.10129
07-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49961,0.19424,0.03903,-0.2082
10-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,-0.16862,-0.49837,0.19424,0.03262,-0.25766
11-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,0.06871,-0.49837,0.19424,-0.15793,-0.49905
12-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,0.06871,-0.49837,0.19424,-0.11823,0.23486
13-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,0.06871,-0.49837,0.19424,-0.02589,0.15218
14-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,0.06871,-0.49837,0.19424,0.1761,0.24953
17-Jun-13,143.416,86.112,-9.806,-6.988,1.03383,0.06871,-0.49837,0.19424,0.00901,-0.05001
18-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.49837,0.19424,0.06818,-0.23882
19-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.01063,0.03021
20-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,-0.12061,-1.00429
21-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,-0.10078,-0.21652
24-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.04619,-0.85284
25-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.05168,0.44827
26-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.00172,0.55352
27-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.13818,0.08598
28-Jun-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.01861,0.08293
01-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,-0.12712,0.06136
02-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.0376,0.12615
03-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.04813,-0.1329
05-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,0.06376,-0.32595
08-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.06871,-0.43885,0.19424,-0.06271,0.09013
09-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.61215,-0.43885,0.4047,0.05323,0.33894
10-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.61215,-0.43885,0.4047,0.0574,0.05053
11-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.61215,-0.43885,0.4047,0.08524,0.13824
12-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.61215,-0.43885,0.4047,-0.01249,0.22489
15-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.61215,-0.43885,0.4047,0.00313,-0.07113
16-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.61215,-0.43885,0.4047,-0.02176,0.349
17-Jul-13,143.416,86.112,-9.806,-6.988,0.64407,0.61215,-0.43885,0.4047,0.05006,0.05045
18-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.4047,0.02838,0.20087
19-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.4047,0.01117,-0.21747
22-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.4047,0.08664,0.07513
23-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.4047,0.00959,-0.20794
24-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.4047,-0.00027,-0.29323
25-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,-0.11597,0.05003
26-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,0.02571,0.32835
29-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,-0.02486,0.00835
30-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,0.0157,0.06283
31-Jul-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,0.00369,-0.08149
01-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,0.00392,-0.13662
02-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,-0.0838,-0.20011
05-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,0.1137,-0.23052
06-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,-0.01998,-0.1165
07-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,0.07222,-0.01208
08-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,-0.02764,-0.00476
09-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,0.61215,-0.43885,0.14752,0.00332,0.07843
12-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,1.26284,0.12202,0.14752,-0.01492,-0.03648
13-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,1.26284,0.12202,0.14752,0.0718,-0.56806
14-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,1.26284,0.12202,0.14752,-0.05786,-0.1231
15-Aug-13,143.416,86.112,-9.806,-6.988,0.87814,1.26284,0.12202,0.14752,0.0473,-0.30017
16-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.12202,0.14752,-0.04233,-0.02335
19-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,-0.02968,-0.19911
20-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,0.0415,0.37138
21-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,0.0114,-0.16998
22-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,-0.08051,-0.02176
23-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,-0.06186,-0.05498
26-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,0.02472,0.0139
27-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,0.06701,0.4114
28-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,0.08524,-0.16366
29-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,0.05061,0.12254
30-Aug-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,0.01063,-0.01572
03-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,-0.03934,-0.22088
04-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,-0.01912,-0.00018
05-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,-0.00405,-0.72778
06-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39735,0.14752,-0.05966,0.35793
09-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.26284,0.39842,0.14752,0.12677,-0.03972
10-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.81151,0.39842,0.14752,0.05855,-0.3345
11-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.81151,0.39842,0.14752,-0.0206,0.12492
12-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.81151,0.39842,0.14752,0.03301,0.30355
13-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.81151,0.39842,0.14752,0.0294,0.12295
16-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.81151,0.39842,0.14752,0.0025,0.17124
17-Sep-13,143.416,86.112,-9.806,-6.988,1.59676,1.81151,0.39842,0.14752,0.03247,-0.31072
18-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.00094,-0.37264
19-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.08808,0.61697
20-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,-0.05532,-0.07626
23-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.00241,0.14631
24-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.0789,0.39531
25-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.01866,0.25207
26-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,-0.02229,0.02286
27-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.03598,0.16474
30-Sep-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,-0.03598,0.00467
01-Oct-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.02533,-0.00189
02-Oct-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.05313,0.05707
03-Oct-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.07616,-0.05064
04-Oct-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,-0.02059,-0.27525
07-Oct-13,143.416,86.112,-9.806,-6.988,1.88723,1.81151,0.39842,0.14752,0.02771,0.13375
08-Oct-13,139.88,84.795,-9.505,-6.143,1.88723,1.81151,0.39842,0.14752,-0.02491,-0.00136
09-Oct-13,139.88,84.795,-9.505,-6.143,1.88723,1.81151,0.39842,0.14752,-0.03119,0.17952
10-Oct-13,139.88,84.795,-9.505,-6.143,1.88723,2.18643,0.39842,0.14752,-0.00393,-0.16702
11-Oct-13,139.88,84.795,-9.505,-6.143,1.88723,2.18643,0.39842,0.14752,-0.01998,0.03323
15-Oct-13,139.88,84.795,-9.505,-6.143,1.88723,2.18643,0.39842,0.14752,-0.03003,-0.26622
16-Oct-13,139.88,84.795,-9.505,-6.143,1.88723,2.18643,0.39842,0.14752,0.07931,-0.1025
17-Oct-13,139.88,84.795,-9.505,-6.143,1.88723,2.18643,0.39842,0.14752,0.00631,0.36553
18-Oct-13,139.88,84.795,-9.505,-6.143,1.65316,2.18643,0.39842,0.14752,0.03604,0.14975
21-Oct-13,139.88,84.795,-9.505,-6.143,1.65316,2.18643,0.39842,0.14752,-0.00543,-0.11782
22-Oct-13,139.88,84.795,-9.505,-6.143,1.65316,2.18643,0.39842,0.14752,0.00555,0.49955
23-Oct-13,139.88,84.795,-9.505,-6.143,1.65316,2.18643,0.39842,0.14752,0.02882,0.1561
24-Oct-13,139.88,84.795,-9.505,-6.143,1.65316,2.18643,0.39842,0.14752,-0.01319,-0.18485
25-Oct-13,139.88,84.795,-9.505,-6.143,1.65316,2.18643,0.39842,0.14916,-0.02395,0.07349
